,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
participants_alpha[26],1.45247,0.00174858,0.0872866,1.31296,1.45072,1.60346,2491.86,0.99304,0.999791
participants_alpha[27],1.14516,0.00222511,0.0967059,0.995714,1.13989,1.30637,1888.87,0.752739,0.99956
participants_alpha[28],1.57094,0.00156231,0.0811864,1.4432,1.56767,1.71093,2700.43,1.07616,0.999799
participants_alpha[29],1.53191,0.0019294,0.0751878,1.41052,1.53084,1.65569,1518.62,0.60519,1.0009
participants_alpha[30],1.38207,0.00131954,0.0722327,1.26825,1.3773,1.50659,2996.54,1.19416,1.00028
participants_alpha[31],1.05923,0.00107489,0.064007,0.956503,1.05637,1.16897,3545.88,1.41308,0.999784
participants_alpha[32],1.0999,0.00173783,0.080114,0.975963,1.0958,1.23697,2125.22,0.84693,1.00068
participants_alpha[33],1.37542,0.00235495,0.0932918,1.22764,1.3701,1.53156,1569.36,0.625411,1.00094
participants_alpha[34],1.008,0.000841958,0.0508261,0.928307,1.00651,1.09375,3644.12,1.45223,1.00042
participants_alpha[35],1.40238,0.00290822,0.102093,1.24603,1.39732,1.57649,1232.36,0.491111,1.00329
participants_alpha[36],1.51941,0.00158422,0.0792268,1.39346,1.51756,1.65452,2501.0,0.996681,1.00044
participants_alpha[37],1.45437,0.00117523,0.0697874,1.3475,1.45151,1.5711,3526.2,1.40524,1.00006
participants_alpha[38],0.983743,0.00130012,0.0634853,0.885711,0.982145,1.09295,2384.4,0.950214,0.999628
participants_alpha[39],1.41706,0.00139444,0.0777882,1.29423,1.41484,1.5481,3111.9,1.24013,0.999605
participants_alpha[40],1.65972,0.00210954,0.106454,1.49531,1.65388,1.84414,2546.54,1.01483,0.99959
participants_alpha[41],1.36505,0.00214752,0.0880993,1.22344,1.36111,1.51518,1682.94,0.670675,1.00048
participants_alpha[42],1.47639,0.00195675,0.0925259,1.32899,1.47356,1.63253,2235.92,0.891043,0.999852
participants_alpha[43],1.28778,0.00310663,0.0962251,1.13855,1.2818,1.45414,959.396,0.382332,1.00542
participants_alpha[44],1.71425,0.00208419,0.0878417,1.57675,1.71383,1.86109,1776.34,0.707894,1.00401
participants_alpha[45],1.69631,0.00281106,0.0990527,1.53626,1.6935,1.86256,1241.63,0.494807,1.00221
participants_alpha[46],1.46603,0.00173875,0.0830614,1.33322,1.46375,1.60422,2282.06,0.909431,0.999545
participants_alpha[47],1.79585,0.00227623,0.113608,1.61777,1.79242,1.98352,2491.08,0.992728,0.999851
participants_alpha[48],1.51214,0.00211688,0.0805422,1.38332,1.51146,1.6476,1447.62,0.576897,1.00024
participants_alpha[49],1.16996,0.00195449,0.0953642,1.02464,1.16377,1.33713,2380.69,0.948739,1.00112
participants_alpha[50],1.88961,0.00206621,0.0877365,1.74813,1.88736,2.03638,1803.07,0.718546,1.00033
participants_alpha[51],1.17995,0.00163253,0.0746893,1.06275,1.17607,1.30841,2093.13,0.83414,0.999745
participants_alpha[52],1.46238,0.00167416,0.0845994,1.32708,1.46071,1.60549,2553.52,1.01761,1.00126
participants_alpha[53],1.87274,0.00233254,0.100926,1.71016,1.87069,2.04461,1872.19,0.746094,1.00214
participants_alpha[54],1.71977,0.00197549,0.102071,1.55722,1.71649,1.89359,2669.63,1.06388,1.00123
participants_alpha[55],1.46111,0.00284098,0.096136,1.31197,1.45706,1.63166,1145.08,0.456329,1.00125
participants_alpha[56],1.88568,0.00197327,0.102478,1.72432,1.88137,2.05811,2697.05,1.07481,1.00005
participants_alpha[57],1.36126,0.00193762,0.0982185,1.21194,1.35605,1.53105,2569.49,1.02398,1.00065
participants_alpha[58],1.39556,0.00793834,0.116945,1.22511,1.38531,1.60107,217.022,0.0864863,1.00774
participants_alpha[59],1.76504,0.00274363,0.0989479,1.60106,1.7622,1.93346,1300.66,0.51833,1.00008
participants_alpha[60],1.43521,0.00209197,0.0996812,1.27471,1.43342,1.60386,2270.47,0.904813,0.999802
participants_alpha[61],1.17543,0.00138341,0.0676307,1.06875,1.17227,1.2912,2389.94,0.952425,0.999882
participants_alpha[62],1.06045,0.00113648,0.0542138,0.97641,1.05728,1.15471,2275.61,0.906859,1.00125
participants_alpha[63],1.5954,0.00155924,0.0842002,1.45707,1.59425,1.73908,2916.1,1.16211,1.00013
participants_alpha[64],1.35942,0.0017898,0.0726895,1.24418,1.35624,1.48729,1649.44,0.657325,1.00174
participants_alpha[65],1.34391,0.00206443,0.0723841,1.22657,1.34005,1.46877,1229.38,0.489925,1.00078
participants_alpha[66],1.47332,0.00207154,0.0811383,1.33785,1.47117,1.61108,1534.15,0.611379,1.00013
participants_alpha[67],1.35754,0.00153274,0.0822627,1.22642,1.35392,1.49527,2880.49,1.14791,1.00155
participants_alpha[68],1.42709,0.00236098,0.0947164,1.27205,1.42501,1.58848,1609.4,0.641369,1.00034
participants_alpha[69],1.48172,0.00155572,0.0747506,1.36322,1.48101,1.60935,2308.69,0.920044,1.00024
participants_alpha[70],2.05089,0.00325538,0.113485,1.87066,2.04633,2.25453,1215.27,0.484301,1.00308
participants_alpha[71],1.13094,0.00143313,0.0533378,1.04359,1.1307,1.21767,1385.16,0.552004,1.00102
participants_alpha[72],1.38758,0.00210846,0.0902578,1.24831,1.38288,1.54697,1832.48,0.730268,1.00152
participants_alpha[73],1.39356,0.00193264,0.101553,1.23306,1.39124,1.57008,2761.14,1.10035,1.00017
participants_alpha[74],1.50593,0.00190245,0.0900986,1.36472,1.5025,1.6588,2242.9,0.893828,0.999711
participants_alpha[75],1.31217,0.00631223,0.0972115,1.16653,1.3046,1.48513,237.175,0.0945175,1.00628
participants_alpha[76],1.29771,0.00246966,0.0834242,1.17141,1.29303,1.44365,1141.06,0.454728,1.00168
participants_alpha[77],1.87806,0.00248983,0.098427,1.72262,1.87517,2.04269,1562.75,0.622776,1.00113
participants_alpha[78],1.51031,0.00134559,0.0715612,1.39202,1.50903,1.63018,2828.31,1.12712,0.999981
participants_alpha[79],0.895319,0.00119692,0.0580444,0.805744,0.892563,0.995248,2351.75,0.937204,1.00136
participants_alpha[80],1.37316,0.00191083,0.0912792,1.23184,1.36941,1.53255,2281.92,0.909376,1.00254
participants_alpha[81],1.44961,0.00248397,0.080236,1.32214,1.44725,1.59131,1043.39,0.415805,1.00065
participants_alpha[82],1.31739,0.00194416,0.0981121,1.17003,1.31159,1.48815,2546.72,1.0149,0.999852
participants_alpha[83],1.44923,0.00128546,0.0750734,1.32884,1.44596,1.57563,3410.81,1.35925,1.0011
participants_alpha[84],1.47155,0.00122618,0.0645566,1.36695,1.46926,1.58149,2771.88,1.10463,0.999758
participants_alpha[85],0.945343,0.00150225,0.0787159,0.825483,0.939948,1.08213,2745.62,1.09417,0.999937
participants_alpha[86],1.33095,0.00210697,0.0973784,1.17126,1.32801,1.49617,2136.04,0.851239,1.00075
participants_alpha[87],1.10527,0.00135972,0.0597528,1.01227,1.10286,1.20644,1931.15,0.769588,1.00236
participants_alpha[88],1.30692,0.00211451,0.0949222,1.15877,1.30351,1.47207,2015.19,0.803082,1.0009
participants_alpha[89],1.36116,0.0014344,0.0809016,1.23295,1.35785,1.50065,3181.08,1.2677,0.999941
participants_alpha[90],1.57627,0.00195718,0.0937577,1.4251,1.5712,1.73563,2294.83,0.914521,1.00251
participants_alpha[91],1.02101,0.000999335,0.0572408,0.931804,1.01901,1.12026,3280.87,1.30747,1.00049
participants_alpha[92],1.61582,0.0020306,0.0996391,1.4581,1.61304,1.78352,2407.74,0.959516,1.00011
participants_alpha[93],1.75395,0.00145843,0.0779846,1.63061,1.7519,1.88256,2859.24,1.13944,1.00056
participants_alpha[94],1.4599,0.00185605,0.0917443,1.31591,1.45461,1.61498,2443.31,0.973692,1.00067
participants_alpha[95],1.03638,0.00122121,0.0567103,0.949331,1.03308,1.1292,2156.47,0.859382,1.00106
participants_alpha[96],1.44355,0.00219178,0.0946455,1.29884,1.43835,1.60759,1864.68,0.743099,1.00109
participants_alpha[97],1.50446,0.00188368,0.0895553,1.36601,1.50105,1.65779,2260.3,0.900761,1.00281
participants_alpha[98],1.01797,0.001766,0.0643535,0.912002,1.01641,1.12663,1327.9,0.529186,0.999882
participants_alpha[99],1.39075,0.00133661,0.0732425,1.2733,1.38902,1.51029,3002.73,1.19663,1.00132
participants_alpha[100],1.58578,0.00185301,0.0804743,1.45716,1.58232,1.72021,1886.07,0.751625,1.00026
participants_alpha[101],1.40246,0.00196847,0.0856122,1.26168,1.40098,1.54614,1891.52,0.753798,0.999838
participants_alpha[102],1.56866,0.00249222,0.103815,1.40406,1.5639,1.73957,1735.19,0.691497,1.00041
participants_alpha[103],1.59757,0.0035291,0.100031,1.43305,1.59421,1.7666,803.413,0.320171,1.00411
participants_alpha[104],1.54923,0.00246274,0.102816,1.38717,1.54151,1.72929,1742.95,0.694587,1.00017
participants_alpha[105],1.09469,0.0020837,0.0727703,0.980568,1.0919,1.21871,1219.66,0.486051,1.00388
participants_alpha[106],1.7919,0.00238429,0.108731,1.61928,1.7879,1.97739,2079.63,0.828762,1.00144
participants_alpha[107],1.43863,0.00171728,0.0923672,1.29495,1.43436,1.59956,2893.05,1.15292,0.999678
participants_alpha[108],1.5965,0.00164998,0.0842271,1.4607,1.59386,1.73906,2605.83,1.03846,0.999877
participants_alpha[109],1.32998,0.00117067,0.0647264,1.22556,1.32815,1.4376,3057.01,1.21826,0.999878
participants_alpha[110],1.11288,0.00118115,0.0649261,1.00755,1.11228,1.22253,3021.56,1.20413,1.00036
participants_alpha[111],1.36224,0.00186804,0.0632846,1.26137,1.35992,1.46869,1147.69,0.457371,1.00011
participants_alpha[112],1.54955,0.00198252,0.0996154,1.39132,1.54497,1.71602,2524.75,1.00615,1.00019
participants_alpha[113],1.46281,0.00212579,0.0977868,1.30956,1.45882,1.62814,2116.01,0.84326,1.00073
participants_alpha[114],1.32847,0.00279156,0.093823,1.1784,1.3245,1.48851,1129.6,0.450162,0.999557
participants_alpha[115],1.11938,0.00124197,0.0601235,1.02319,1.11826,1.21872,2343.49,0.933914,1.00027
participants_alpha[116],1.76792,0.0026519,0.106935,1.59847,1.76385,1.94443,1626.02,0.647992,1.00094
participants_alpha[117],1.06932,0.0013235,0.0620044,0.972962,1.06748,1.17479,2194.82,0.874665,1.00082
participants_alpha[118],1.60082,0.00113597,0.064727,1.4969,1.59841,1.70876,3246.68,1.29385,0.999698
participants_alpha[119],1.87234,0.0036051,0.113492,1.68682,1.86735,2.06158,991.049,0.394946,1.00331
participants_alpha[120],1.63157,0.00240761,0.101614,1.47277,1.62723,1.81022,1781.27,0.70986,1.00317
participants_alpha[121],1.59508,0.00203604,0.0884404,1.45433,1.59353,1.74244,1886.81,0.751919,1.00002
participants_alpha[122],1.34353,0.00176817,0.0766833,1.22479,1.34018,1.47496,1880.86,0.749547,1.0027
participants_alpha[123],1.1771,0.00147978,0.0717392,1.06484,1.17307,1.30224,2350.28,0.936619,1.00068
participants_alpha[124],1.40819,0.00191578,0.0966341,1.25136,1.40285,1.5742,2544.3,1.01394,1.00009
participants_alpha[125],1.17499,0.00142464,0.0622456,1.07836,1.17228,1.28301,1908.99,0.76076,1.00176
participants_alpha[126],1.36606,0.0019061,0.094581,1.2144,1.36268,1.52478,2462.16,0.981205,0.999913
participants_alpha[127],1.41921,0.00240056,0.104684,1.25209,1.41581,1.59523,1901.67,0.757843,1.00044
participants_alpha[128],1.2964,0.00280728,0.0913629,1.14787,1.29416,1.44808,1059.18,0.422096,1.00581
participants_alpha[129],1.36686,0.00262486,0.0896944,1.22573,1.36284,1.5188,1167.67,0.465333,1.00125
participants_alpha[130],1.21609,0.00487975,0.0790206,1.09491,1.21202,1.3514,262.232,0.104503,1.01289
participants_alpha[131],1.51324,0.00166803,0.0814289,1.38201,1.51331,1.64921,2383.14,0.949714,1.00035
participants_alpha[132],1.24543,0.00224241,0.0955774,1.09307,1.2434,1.41021,1816.68,0.723973,1.00145
participants_alpha[133],1.27015,0.00133757,0.0656418,1.16648,1.26673,1.38507,2408.38,0.959772,1.00072
participants_alpha[134],1.25569,0.00138614,0.073029,1.1436,1.2521,1.38495,2775.73,1.10616,1.00082
participants_alpha[135],1.31478,0.00151769,0.0857266,1.18306,1.30978,1.46232,3190.52,1.27147,0.999558
participants_alpha[136],1.55889,0.00153011,0.0799085,1.43264,1.55456,1.69378,2727.34,1.08688,0.999987
participants_alpha[137],1.33235,0.00355639,0.0825078,1.19657,1.33147,1.46824,538.233,0.214493,1.00557
participants_alpha[138],1.19274,0.00122132,0.0611162,1.09762,1.19034,1.29724,2504.09,0.997915,1.00117
participants_alpha[139],1.69046,0.00185148,0.0995205,1.53055,1.68794,1.86074,2889.26,1.15141,0.999836
participants_alpha[140],1.29567,0.00156633,0.0759977,1.17582,1.29236,1.42716,2354.16,0.938163,0.999525
participants_alpha[141],1.24745,0.00221231,0.0922546,1.10859,1.2405,1.40957,1738.94,0.692991,0.999951
participants_alpha[142],1.37543,0.00236033,0.100982,1.21743,1.37196,1.54802,1830.39,0.729436,0.999853
participants_alpha[143],1.3687,0.00214513,0.0894138,1.22789,1.3661,1.52039,1737.4,0.692378,0.999892
participants_alpha[144],1.28039,0.0017893,0.0781419,1.15764,1.27589,1.41527,1907.23,0.760057,0.999657
participants_alpha[145],1.18932,0.00148132,0.0642426,1.08607,1.18827,1.29648,1880.81,0.749529,1.00041
participants_alpha[146],0.94901,0.00110759,0.0466595,0.875512,0.947763,1.02754,1774.7,0.707244,1.00101
participants_alpha[147],1.77607,0.00175861,0.08789,1.63507,1.77246,1.92508,2497.68,0.995361,1.00153
participants_alpha[148],1.78747,0.00232919,0.10257,1.62138,1.78334,1.96187,1939.25,0.772818,1.00095
participants_alpha[149],1.6111,0.00249746,0.0879547,1.46914,1.61029,1.76113,1240.29,0.494271,1.00206
participants_alpha[150],1.68849,0.002027,0.0934644,1.53971,1.68735,1.85104,2126.11,0.847283,0.999887
participants_alpha[151],1.39658,0.00165023,0.0893893,1.25284,1.39285,1.54818,2934.16,1.1693,1.0014
participants_alpha[152],1.49875,0.0013676,0.0699073,1.38775,1.49686,1.61613,2612.94,1.04129,0.999752
participants_alpha[153],1.74566,0.00204095,0.0985683,1.59063,1.74195,1.91273,2332.43,0.929506,1.00029
participants_alpha[154],1.67282,0.00211812,0.0980461,1.51698,1.66933,1.84121,2142.69,0.853889,0.999693
participants_alpha[155],1.33799,0.00180983,0.0842322,1.21076,1.33401,1.48365,2166.1,0.863221,1.00021
participants_alpha[156],1.0705,0.00205043,0.0802082,0.946412,1.06662,1.20636,1530.2,0.609806,1.0008
participants_alpha[157],1.25182,0.00189907,0.0949188,1.10842,1.24471,1.41362,2498.16,0.995553,0.999719
participants_alpha[158],1.25651,0.00167861,0.077685,1.13596,1.25642,1.38512,2141.77,0.853524,1.00031
participants_alpha[159],1.44544,0.00167566,0.0840127,1.31011,1.44433,1.58298,2513.72,1.00175,0.999948
participants_alpha[160],1.57705,0.00246367,0.107361,1.40549,1.57284,1.75483,1899.02,0.756786,0.999766
participants_alpha[161],1.81326,0.0020396,0.101384,1.64993,1.81136,1.97916,2470.87,0.984677,1.00101
participants_alpha[162],1.37451,0.0024154,0.0577283,1.28063,1.37358,1.47183,571.213,0.227636,1.00389
participants_alpha[163],1.49149,0.00140724,0.0753601,1.37287,1.48899,1.62448,2867.78,1.14285,1.00038
participants_alpha[164],1.2768,0.00119086,0.065306,1.17167,1.27455,1.38777,3007.37,1.19848,1.00174
participants_alpha[165],1.14498,0.00152019,0.0750743,1.02569,1.1421,1.27278,2438.86,0.971918,0.999946
participants_alpha[166],1.32564,0.00230668,0.0975598,1.17172,1.31993,1.49137,1788.82,0.712871,1.00127
participants_alpha[167],1.47651,0.00218202,0.0973981,1.3204,1.47364,1.63375,1992.43,0.79401,1.00056
participants_alpha[168],1.45936,0.00266763,0.0876702,1.32123,1.45383,1.60755,1080.07,0.430422,1.00287
participants_alpha[169],1.82105,0.00148616,0.0850387,1.68391,1.81942,1.96054,3274.17,1.3048,0.999861
participants_alpha[170],1.4532,0.00216827,0.0965172,1.30632,1.4475,1.61391,1981.45,0.789635,1.00133
participants_alpha[171],0.971162,0.00194101,0.0718963,0.863047,0.964935,1.09903,1372.01,0.546765,1.00067
participants_alpha[172],1.36805,0.00201915,0.0942485,1.22668,1.36407,1.52921,2178.76,0.868267,1.00045
participants_alpha[173],1.77079,0.00238716,0.103665,1.60654,1.76735,1.94235,1885.83,0.751529,1.0011
participants_alpha[174],1.34209,0.00203593,0.0938639,1.19664,1.33688,1.50237,2125.55,0.84706,0.99982
participants_alpha[175],1.29158,0.00210106,0.085822,1.16125,1.28626,1.43404,1668.48,0.664912,0.999783
participants_alpha[176],1.78126,0.00208259,0.106739,1.6088,1.77796,1.95841,2626.87,1.04684,1.00009
participants_alpha[177],1.85885,0.00415174,0.0959212,1.70785,1.85522,2.02373,533.787,0.212721,1.0029
participants_alpha[178],1.22972,0.00327773,0.0945417,1.08386,1.22441,1.39148,831.958,0.331546,1.00327
participants_alpha[179],1.41215,0.00209113,0.098067,1.25713,1.41072,1.5776,2199.29,0.876447,1.00059
participants_alpha[180],1.10804,0.00183971,0.0832756,0.980983,1.10321,1.24934,2048.98,0.816545,0.999963
participants_alpha[181],1.20701,0.00214682,0.0985678,1.05276,1.20386,1.37351,2108.04,0.840081,1.00116
participants_alpha[182],1.35367,0.00310113,0.0840253,1.21711,1.352,1.49928,734.143,0.292566,1.00147
participants_alpha[183],1.3492,0.0022809,0.103207,1.19236,1.34283,1.5336,2047.42,0.815926,1.00056
participants_alpha[184],1.5345,0.00238745,0.0948086,1.37972,1.5314,1.69593,1576.99,0.62845,1.00025
participants_alpha[185],1.78206,0.00416204,0.109377,1.60974,1.77742,1.97698,690.613,0.275219,1.00141
participants_alpha[186],1.40821,0.00188833,0.088717,1.26873,1.40326,1.56444,2207.29,0.879633,1.0002
participants_alpha[187],1.69255,0.00213868,0.0992725,1.53389,1.6892,1.86396,2154.6,0.858637,0.999738
participants_alpha[188],1.56633,0.00184514,0.0937927,1.41556,1.56236,1.72635,2583.93,1.02973,1.00006
participants_alpha[189],1.69711,0.00212542,0.104991,1.53167,1.69548,1.87008,2440.13,0.972424,1.00107
participants_alpha[190],1.47426,0.00198164,0.0993827,1.31332,1.47182,1.64001,2515.2,1.00234,0.999945
participants_alpha[191],1.24549,0.00132162,0.072766,1.12913,1.24386,1.37274,3031.41,1.20806,0.999958
participants_alpha[192],1.32626,0.00196775,0.0816687,1.19989,1.32451,1.4648,1722.56,0.686462,1.00512
participants_alpha[193],1.39179,0.00240886,0.0751569,1.27355,1.39061,1.51852,973.45,0.387933,1.00116
participants_alpha[194],1.17756,0.00109936,0.0674773,1.0734,1.17517,1.2948,3767.38,1.50135,0.999751
participants_alpha[195],1.45786,0.00225281,0.10327,1.29821,1.45167,1.63065,2101.35,0.837416,1.00029
participants_alpha[196],1.01898,0.00124876,0.0682499,0.91375,1.01639,1.14077,2987.07,1.19039,1.00082
participants_alpha[197],1.29195,0.001289,0.0660371,1.18472,1.29087,1.40252,2624.63,1.04595,1.00076
participants_alpha[198],1.96103,0.00249551,0.100278,1.80547,1.95595,2.13669,1614.71,0.643485,1.00224
participants_alpha[199],1.38862,0.00214188,0.0774695,1.26568,1.38613,1.52077,1308.19,0.521332,1.00293
participants_alpha[200],1.54968,0.00204447,0.097288,1.39422,1.54651,1.71551,2264.42,0.902402,1.00161
participants_alpha[201],1.2044,0.00211067,0.104217,1.04385,1.19981,1.38471,2438.01,0.97158,1.00185
participants_alpha[202],1.79988,0.00157465,0.089306,1.65783,1.79915,1.9485,3216.57,1.28185,1.0001
participants_alpha[203],1.43023,0.00168153,0.0780361,1.30857,1.42616,1.56829,2153.67,0.858269,0.999566
participants_alpha[204],1.62026,0.00261036,0.0898375,1.47597,1.61809,1.76903,1184.44,0.472016,1.00116
participants_alpha[205],1.26375,0.00214978,0.0960809,1.11502,1.25813,1.43381,1997.49,0.796027,1.0015
participants_alpha[206],1.15152,0.00191216,0.0879961,1.01718,1.14389,1.30373,2117.76,0.843954,1.00125
participants_alpha[207],1.81619,0.00176411,0.0887881,1.67481,1.81475,1.96555,2533.13,1.00948,1.0016
participants_alpha[208],1.66095,0.00279321,0.0860474,1.52393,1.65885,1.8097,949.009,0.378193,1.00009
participants_alpha[209],1.46992,0.00306071,0.0778631,1.34347,1.46702,1.60143,647.172,0.257907,1.00265
participants_alpha[210],1.05831,0.00113563,0.0603615,0.963257,1.05582,1.16145,2825.19,1.12588,1.00001
participants_alpha[211],1.13352,0.00126777,0.0600875,1.03667,1.13162,1.23547,2246.4,0.895221,0.999785
participants_alpha[212],1.76872,0.00157836,0.0824397,1.6362,1.76523,1.90934,2728.11,1.08719,1.00031
participants_alpha[213],1.48543,0.00303303,0.0975608,1.33057,1.48294,1.64841,1034.66,0.412325,1.00056
participants_alpha[214],1.13263,0.00149166,0.0672111,1.02511,1.13054,1.24771,2030.22,0.80907,1.00041
participants_alpha[215],0.957907,0.00195238,0.0610973,0.863096,0.953832,1.06473,979.297,0.390263,1.00114
